,index,Price,Supply risk,Radioactive,Toxicity
255,COWSAL,62.98445810513687,0.3304926989287193,0.5646298350975963,0.0
256,COZLUB,0.9501520554304604,1.5785788814451018,0.0,0.0
257,COZMUA,8.97521238716454,1.3663666256145137,0.0,0.0
258,CUBBEI,0.6052306403653889,1.723380676722682,0.0,0.0
259,CUBXUV,13.655757206190552,1.2112187991015482,0.0,0.0
260,CUDBIP,0.33399035451535874,1.4659076270914104,0.0,0.0
261,CUDPUO,0.8493324017553241,1.509200888292409,0.0,0.0
262,CUFDOX,58.114710342136306,1.61829673513436,0.0,0.0
263,CUFFOZ,58.114710342136306,1.61829673513436,0.0,0.0
264,CUFFUF,58.114710342136306,1.61829673513436,0.0,0.0
265,CUHPUR,0.6468732099449106,1.5188211839997519,0.0,0.0
266,CUMLUT,0.7296225215865072,1.274806962443292,0.0,0.0
267,CUMMEE,1914.783809191628,1.4409747968763973,0.0,0.0
268,CUMSAH,1.3046347880116498,1.090182730056815,0.0,0.0
269,CUMSEL,1.3046347880116498,1.090182730056815,0.0,0.0
270,CUQRUD,0.6570688185823801,1.5333442409771747,0.0,0.0
271,CUQSAK,0.9809599548588634,1.3121690887622843,0.0,0.0
272,CUSDIE,1.930001125759002,0.6583990751094548,0.0,0.0
273,CUSHEG,10.63190311470716,1.4286040938619264,0.0,0.0
274,CUSHIK,10.6238044008249,1.408995992260565,0.0,0.0
275,CUSHUW,10.190750722911881,1.4403864946812566,0.0,0.0
276,CUSJAE,10.607643931295113,1.3698692700337276,0.0,0.0
277,CUSJOS,4.366661779694154,1.2241736608560982,0.0,0.0
278,CUTBEA,7.358980666312297,0.8520692544623738,0.0,0.0
279,CUTBOK,159.56169878691603,0.8430186424925923,0.0,0.0
280,CUWNUG,0.7128768792955565,1.4902603225011375,0.0,0.0
281,CUWWUO,8.351882435663525,0.9249887485072601,0.0,0.0
282,CUWYIE,7.974616088945026,0.8832056979682679,0.0,0.0
283,CUWZIF,7.038192350944062,1.009800051671461,0.0,0.0
284,DABDAP,2.113065951287492,0.5498972349745042,0.0,0.0
285,DABWUA01,1.2402138146295263,1.1608722394196602,0.0,0.0
286,DABWUA,1.2402138146295263,1.1608722394196602,0.0,0.0
287,DACDEU,2.266487326693483,1.0185925228580137,0.0,0.0
288,DACDOE,1.9325880128351465,0.9116421629517674,0.0,0.0
289,DACXAK,10.500724716285603,1.2279244795684643,0.0,0.0
290,DADKUR,12.100348644598546,1.1618535995934212,0.0,0.0
291,DAJHOM,8.372999195043521,1.5045768281409684,0.0,0.0
292,DAJWET,0.2006019057295369,1.36232613339734,0.0,0.0
293,DAKVOC,0.6689295922365949,1.4965715725307416,0.0,0.0
294,DAKVUI,1.7231038010364679,1.0289787700612005,0.0,0.0
295,DAKXIA,1.402190959399423,1.0661147994984286,0.0,0.0
296,DAKZUN,170.77412546924722,1.0591720831264064,0.0,0.0
297,DALJUZ,1.0383314116226048,0.8919772184374083,0.0,0.0
298,DALKAG,3.236164227698939,0.8778288367380167,0.0,0.0
299,DALKEK,7.3701530813377865,0.8756540315961899,0.0,0.0
300,DALSUH,91.27930632499968,1.2580338868802956,0.0,0.0
301,DAPHOU,0.7177738451486615,1.4905869425732288,0.0,0.0
302,DAPYAW,0.5890991840916975,1.565170896064371,0.0,0.0
303,DAQMAM,0.29648483520392716,1.3393814864689269,0.0,0.0
304,DARCUW,4.908696719502498,0.9080744784231306,0.0,0.0
305,DARDAD,186.02840957344907,0.9052023511283213,0.0,0.0
306,DARDEH,3.602466515863407,0.9435954925157995,0.0,0.0
307,DARDUX,177.62616631126133,0.9298671266748963,0.0,0.0
308,DARFAF,83.95250599858451,1.4729643726710038,0.0,0.0
309,DARFEJ,15.83496660544722,0.9204782642490221,0.0,0.0
310,DARFIN,7.395657221698069,0.9168881783726985,0.0,0.0
311,DARFOT,846.4579805589797,0.914322780437176,0.0,0.0
312,DARQOF,0.4863932283955735,1.447478891227099,0.0,0.0
313,DASHAK,95.21004800835897,1.506448241370292,0.0,0.0
314,DASTEY01,0.6533879399057166,1.4128368244838097,0.0,0.0
315,DAWCIP,0.7054629079923757,1.7369054353543256,0.0,0.0
316,DAWCOV,0.3826751884467265,1.2894330952254187,0.0,0.0
317,DAYNIE,0.4574519674798072,1.420118433525355,0.0,0.0
318,DAYYIN,15.860235047538616,1.3569815569201995,0.0,0.0
319,DAZKEX,0.1997585824143758,1.1165075694096087,0.0,0.0
320,DAZMEA,0.7083340448452851,1.5111576022945754,0.0,0.0
321,DECVIT,76.21412760876765,0.1379005370186009,0.6832283963134707,0.0
322,DEDCEY,0.8839793223163492,1.0296347896606985,0.0,0.0
323,DEDFEB,6.113585044920354,1.434284179932881,0.0,0.0
324,DEDGUS,7.35908100842918,1.351246433750546,0.0,0.0
325,DEFPOX,1.3986157094062697,1.23892792793567,0.0,0.0
326,DEHLEJ,0.27334858622814473,1.5509070436986134,0.0,0.0
327,DEJROB,7.711987341916215,1.1710345065642633,0.0,0.0
328,DEKCII,9.834418374041386,0.5940996860729864,0.0,0.0
329,DENBUW,0.5458478645591237,1.492416331499131,0.0,0.0
330,DEQMUK,0.5194887515162837,1.4872196982298727,0.0,0.0
331,DESVOP,118.20884828125814,1.099729057906199,0.0,0.0
332,DETWAD,341.5163059019576,1.0760240555987757,0.0,0.0
333,DEYDOA,3.925924706505593,1.338171149862117,0.0,0.0
334,DEYVUA,0.6099128666548611,1.6583600346702863,0.0,0.0
335,DIBQEM,10.892423736091956,1.444621983906796,0.0,0.0
336,DIDBAV,5.159208259506625,1.4127411393211229,0.0,0.0
337,DIDBID,6.725177878267355,1.5250112624049743,0.0,0.0
338,DIDBOJ01,6.725177878267355,1.5250112624049743,0.0,0.0
339,DIDBOJ,6.725177878267355,1.5250112624049743,0.0,0.0
340,DIHPIU,134.67845149352132,1.7438046740941984,0.0,0.0
341,DIHREU,7.509975451240504,0.9073590096135647,0.0,0.0
342,DIHRIY,7.509975451240504,0.9073590096135647,0.0,0.0
343,DIHVIB02,2.178578854872961,0.9455272673535018,0.0,0.0
344,DIMBOT,9.658862650275113,0.627242612382,0.0,0.0
345,DIRPOL,0.5638414662374879,1.7866123304443415,0.0,0.0
346,DITJEY01,0.28776218258498926,0.8041923685148472,0.0,0.0
347,DITTEH,0.784776668606279,1.6549347143109703,0.0,0.0
348,DIVRUY,9671.710688819358,1.2347568009290586,0.0,0.0
349,DIVYOZ,3735.838691808692,0.968011228403879,0.0,0.0
350,DIXGIC,6.035449583227967,1.1849598360134237,0.0,0.0
351,DOFHIS,0.3375684555392994,1.6327085493585118,0.0,0.0
352,DOMGET,45.230346186725825,1.4692787640555622,0.0,0.0
353,DOQSAF,0.48820509404298207,1.0951817341700076,0.0,0.0
354,DORNAB,1.5982202564477792,1.1750434147681934,0.0,0.0
355,DORRAG,0.4498273077662855,1.5120235563718367,0.0,0.0
356,DOTSOV01,2.3732369045735653,1.030011009307615,0.0,0.0
357,DOTSOV02,2.3732369045735653,1.030011009307615,0.0,0.0
358,DOTSOV03,2.3732369045735653,1.030011009307615,0.0,0.0
359,DOTSOV04,2.3732369045735653,1.030011009307615,0.0,0.0
360,DOTSOV05,2.3732369045735653,1.030011009307615,0.0,0.0
361,DOTSOV06,2.3732369045735653,1.030011009307615,0.0,0.0
362,DOTSOV07,2.3732369045735653,1.030011009307615,0.0,0.0
363,DOTSOV08,2.3732369045735653,1.030011009307615,0.0,0.0
364,DOTSOV09,2.3732369045735653,1.030011009307615,0.0,0.0
365,DOTSOV10,2.3732369045735653,1.030011009307615,0.0,0.0
366,DOTSOV11,2.3732369045735653,1.030011009307615,0.0,0.0
367,DOTSOV12,2.3732369045735653,1.030011009307615,0.0,0.0
368,DOTSOV13,2.3732369045735653,1.030011009307615,0.0,0.0
369,DOTSOV14,2.3732369045735653,1.030011009307615,0.0,0.0
370,DOTSOV15,2.3732369045735653,1.030011009307615,0.0,0.0
371,DOTSOV16,2.3732369045735653,1.030011009307615,0.0,0.0
372,DOTSOV17,2.3732369045735653,1.030011009307615,0.0,0.0
373,DOTSOV18,2.3732369045735653,1.030011009307615,0.0,0.0
374,DOTSOV19,2.3732369045735653,1.030011009307615,0.0,0.0
375,DOTSOV20,2.3732369045735653,1.030011009307615,0.0,0.0
376,DOTSOV21,2.3732369045735653,1.030011009307615,0.0,0.0
377,DOTSOV22,2.3732369045735653,1.030011009307615,0.0,0.0
378,DOTSOV23,2.3732369045735653,1.030011009307615,0.0,0.0
379,DOTSOV24,2.3732369045735653,1.030011009307615,0.0,0.0
380,DOTSOV25,2.3732369045735653,1.030011009307615,0.0,0.0
381,DOTSOV26,2.3732369045735653,1.030011009307615,0.0,0.0
382,DOTSOV27,2.3732369045735653,1.030011009307615,0.0,0.0
383,DOTSOV28,2.3732369045735653,1.030011009307615,0.0,0.0
384,DOTSOV29,2.3732369045735653,1.030011009307615,0.0,0.0
385,DOTSOV30,2.3732369045735653,1.030011009307615,0.0,0.0
386,DOTSOV31,2.3732369045735653,1.030011009307615,0.0,0.0
387,DOTSOV32,2.3732369045735653,1.030011009307615,0.0,0.0
388,DOTSOV33,2.3732369045735653,1.030011009307615,0.0,0.0
389,DOTSOV34,2.3732369045735653,1.030011009307615,0.0,0.0
390,DOTSOV35,2.3732369045735653,1.030011009307615,0.0,0.0
391,DOTSOV36,2.3732369045735653,1.030011009307615,0.0,0.0
392,DOTSOV37,2.3732369045735653,1.030011009307615,0.0,0.0
393,DOTSOV38,2.3732369045735653,1.030011009307615,0.0,0.0
394,DOTSOV39,2.3732369045735653,1.030011009307615,0.0,0.0
395,DOTSOV40,2.3732369045735653,1.030011009307615,0.0,0.0
396,DOTSOV41,2.3732369045735653,1.030011009307615,0.0,0.0
397,DOTSOV42,2.3732369045735653,1.030011009307615,0.0,0.0
398,DOTSOV43,2.3732369045735653,1.030011009307615,0.0,0.0
399,DOTSOV44,2.3732369045735653,1.030011009307615,0.0,0.0
400,DOTSOV45,2.3732369045735653,1.030011009307615,0.0,0.0
401,DOTSOV,2.3732369045735653,1.030011009307615,0.0,0.0
402,DOTVOZ,6.817434129499598,1.171571260845019,0.0,0.0
403,DOYHIK,0.5415502552421297,1.5221748101015962,0.0,0.0
404,DOYHUW,0.5870032988382549,1.5206585869690339,0.0,0.0
