,Unnamed: 0,index,Price,Supply risk,Radioactive,Toxicity,log(Price),Density,Average CN,Formula
2105,2105,VEHKEA,0.6861978652947162,1.5131669399865826,0.0,0.239929323529621,-0.16355063733226063,0.8526398068235561,4.0,C27 H9 O18 Zn3
2106,2106,VEHPIL,4.600979159776848,1.223788963112326,0.0,0.0,0.6628502661240845,1.1164186835781038,6.0,C58 H48 Co2 N6 O18 S3
2107,2107,VEJHEZ,0.8539134262780176,1.7963998805713564,0.0,0.2985711280692369,-0.06858615787730105,0.6937966052921193,3.363636363636364,C156 H76 N12 O50 Zn19
2108,2108,VEJYIT,0.6048225475701082,1.4502712926551355,0.0,0.2114764152343035,-0.21837202686076918,1.4395028178580618,4.0,C21 H33 N11 O3 Zn2
2109,2109,VEMTAJ01,12.954768040146972,1.2438934051756767,0.0,0.0,1.1124296411901515,1.2401863187932296,6.0,C22 H12 Co3 O16
2110,2110,VENGAZ,0.610660309051082,1.3289836856418031,0.0,0.2452451040365791,-0.21420030682626853,0.4675155956704444,6.0,C48 H37 Cd3 N12 O16
2111,2111,VEPBOK,0.6866803921267954,1.1790131950611098,0.0,0.2400980392051732,-0.16324535352717667,1.4668128218865304,4.0,C26 H18 N32 O16 Zn5
2112,2112,VERMAJ,1.221121981777112,1.143001789585469,0.0,0.1621675938615022,0.08675904917553993,0.9213483977976707,5.333333333333333,C48 H44 Cu3 N10 O14
2113,2113,VETJAI,0.3698301894952837,1.195615187134476,0.0,0.129311255068281,-0.43199763996953583,1.5083872622334722,5.0,C34 H12 F16 N2 O8 Zn2
2114,2114,VETMIS,0.8910261794523748,1.4602552997344116,0.0,0.1183301699139939,-0.05010953566606834,0.6455635966521358,5.0,C180 H114 Cu6 N6 O30
2115,2115,VETTOE,23.62529892268506,0.9775641238770224,0.0,0.0,1.3733773121929977,0.9590205054941582,9.0,C50 H34 N4 O16 Pr2
2116,2116,VETTUK,59.75140269391875,1.4729733143272083,0.0,0.0,1.776348105018974,1.4325129546211466,7.5,C150 H94 Cl3 Dy4 N14 O30
2117,2117,VEWDAF,1.3318005017114602,1.112883023040982,0.0,0.1768659364822656,0.12443917416253092,0.8987361375695452,5.25,C112 H76 Cu8 N24 O38
2118,2118,VEWKUF,0.72869146262988,1.9093109991493813,0.0,0.2547872246957622,-0.13745631865203276,0.8774340402925227,4.5,C159 H32 O34 Zn13
2119,2119,VEWREX,37.01045594758454,1.6566670568390869,0.0,0.0,1.5683244353869323,1.0461479362586577,7.333333333333333,C84 H48 In3 N4 O24
2120,2120,VEWTAV,1.0691478676190096,1.0096266281545567,0.0,0.1419851085815417,0.02903777410491281,1.1298205728557262,5.428571428571429,C108 H106 Cu7 N28 O48 P4
2121,2121,VEWTEZ,1.0043318171110105,1.006040650908565,0.0,0.1333773993507318,0.0018772213073436894,1.2268175352950086,5.428571428571429,C116 H118 Cu7 N29 O53 P4
2122,2122,VEXPAS,0.383281719200945,1.436057270348746,0.0,0.1340145871331975,-0.41648189412807535,1.0799294918633275,5.0,C84 H56 N8 O16 S8 Zn4
2123,2123,VEZLIY,2.599638542708788,0.94125366208238,0.0,0.0896648406917268,0.4149129672708979,1.5165006940386478,6.857142857142857,C30 H18 Cd1 K6 O25 S4
2124,2124,VICBEQ,0.0277707492230659,0.3775033732374236,0.0,0.0,-1.5564124033230604,1.4324901631040707,6.0,C3 H3 Fe1 O6
2125,2125,VINHEH,1.2405379533804657,0.8211888544759235,0.0,0.1612053841034815,0.09361005574370655,2.361735012122607,6.266666666666667,C87 H111 Cr6 Fe2 Mn5 N20 O94
2126,2126,VIRXIF,0.68208194598037,1.2750309712016814,0.0,0.2384901909022272,-0.16616344565265057,1.5937165959914867,4.0,C14 H26 N6 O14 P4 Zn3
2127,2127,VITYOO,36.38463969382845,1.0436306695153066,0.0,0.0,1.560918078590798,1.1618150979888684,9.0,C32 H20 Nd2 O20
2128,2128,VITYUU,9.734348189588337,0.7840725614337838,0.0,0.0,0.98830687653995,1.51573124842714,8.666666666666666,C48 H22 Eu3 O26
2129,2129,VITZOP,10.61686431858512,0.5486889462962852,0.0,0.0,1.025996267195521,2.3248751114309747,8.0,C19 H13 Er2 O16
2130,2130,VIWMIZ,0.4885645696932119,1.5244716983972184,0.0,0.1962106705595228,-0.3110780309046408,0.929312735020809,6.0,C27 H22 Cd1 N7 O1
2131,2131,VIWMOF,0.4885645696932119,1.5244716983972184,0.0,0.1962106705595228,-0.3110780309046408,0.8963153549481568,6.0,C27 H22 Cd1 N7 O1
2132,2132,VIXPUP02,1.6632335504877471,0.9723521015020438,0.0,0.2208809495999664,0.22095323693231902,0.739840120050748,5.0,C108 H72 Cu12 N12 O72
2133,2133,VIZFOC,9.485813196772028,1.1533798569254292,0.0,0.0,0.9770745678796389,0.6022408720825434,8.0,C40 H32 N2 O16 Zr3
2134,2134,VIZRIH,0.6220666116428204,1.371748119331604,0.0,0.2175058082667204,-0.20616310804234475,1.5946666947604202,4.0,C18 H14 N8 O6 S1 Zn2
2135,2135,VOCXUH,8.898488330524183,1.2499787408464065,0.0,0.0,0.9493162352435223,1.2503657935493686,6.0,C39 H15 Co3 N6 O18
2136,2136,VOLQOD,0.6429170453189611,1.8100435954487328,0.0,0.2247961696919444,-0.19184505986639122,0.7224989386188512,4.0,C55 H33 O13 Zn4
2137,2137,VOSTUU,3.1249734516805843,1.4930766324294311,0.0,0.0,0.4948463321320615,0.935159954643903,6.0,C56 H40 Co1 N8 O6
2138,2138,VOSWIL,0.7514542756792478,1.5605304356504095,0.0,0.2627462502374992,-0.12409744012608338,1.3405055315403354,3.142857142857143,C48 H28 O31 Zn6
2139,2139,VOZDUM,6.495906012766556,1.4811605514267734,0.0,0.0909889167641898,0.8126397326074808,1.096252177451377,5.0,C52 H56 Co2 Cr2 N8 O8
2140,2140,VOZVIR01,0.3000723389093003,0.9058481192139544,0.0,0.104920398220035,-0.5227740366068956,1.6045251371754825,4.0,C92 H68 F6 I12 N28 O9 Zn6
2141,2141,VUCHEJ,670.1569298537208,0.8146484419127199,0.0,0.0,2.8261765128338863,1.014532169195365,6.0,C24 H12 O20 S4 Sc4
2142,2142,VUDQOD,0.8148446945627741,1.5874920963745198,0.0,0.2849107323646063,-0.08892515778965156,1.473918167484387,5.0,C14 H4 N2 O8 Zn2
2143,2143,VUDWUP,0.8148446945627741,1.5874920963745198,0.0,0.2849107323646063,-0.08892515778965156,1.4953437544020682,5.0,C14 H4 N2 O8 Zn2
2144,2144,VUDXID,51.710420833063225,1.0711361294247206,0.0,0.097714446597734,1.7135780721896574,1.091374345655318,6.2,C52 H54 Cu3 Dy2 N6 O32 S5
2145,2145,VUFJUE,1.2837758262382586,1.2275470724820654,0.0,0.0,0.1084891935712103,0.8776480770960996,5.333333333333333,C48 H24 Fe2 N4 Ni1 O10
2146,2146,VUGWUR,0.7947129272433306,0.8380054491557707,0.0,0.0,-0.09978972244959405,1.354318149289624,8.0,C30 H31 Cl1 La1 N5 O14
2147,2147,VUJBEI,0.6326663962159601,1.6389509053809337,0.0,0.2212120266489371,-0.19882523227950752,0.599164598041481,5.0,C36 H18 O15 Zn3
2148,2148,VUJBIM,1.6291097353611304,1.1977539758665912,0.0,0.2163492344437092,0.21195033897805557,0.5973770566552923,5.0,C36 H18 Cu3 O15
2149,2149,VUKTOM,189.3580822473488,0.9134480070011416,0.0,0.0,2.277283846560171,1.3654683647176604,8.0,C84 H52 O32 Tb4
2150,2150,VUQJUN01,0.3453544614050202,1.2723579419670423,0.0,0.1569793006386455,-0.46173492925949433,0.9374201008036636,6.25,C130 H106 Mn8 N6 O38
2151,2151,VURMOL,0.9178288268513688,1.6702172931160335,0.0,0.3209191702277513,-0.03723830625578913,0.6857291370691612,4.0,C24 H15 N3 O13 Zn4
2152,2152,VUSKEA01,0.971529933202589,1.767939781082514,0.0,0.3396957808400661,-0.012543814081755776,0.5894163459460661,4.0,C24 H12 O13 Zn4
2153,2153,VUWVAN,0.8042357606103527,1.4635065230210522,0.0,0.2812013148987247,-0.09461661975529978,1.162929296721389,4.0,C6 H5 N3 O3 Zn1
2154,2154,VUZQEP,0.9279974878972396,1.450289109490401,0.0,0.3244746461179159,-0.03245319942105549,1.4399874380711486,6.0,C12 H12 N18 Zn3
2155,2155,WADGIV,1.0991743246064487,0.7421120595644685,0.0,0.0831051823081947,0.04106657523587889,1.7381329881263223,7.5,C30 H48 Ba2 Cr2 O29
2156,2156,WAFDIU,6.968930852567221,1.3749604783174127,0.0,0.0,0.8431661553654313,0.3452256850525508,8.0,C72 H62 O16 Zr3
2157,2157,WAGYUA,0.6252033929999998,1.649736717586109,0.0,0.2186025849650349,-0.20397867371558503,0.4383648088887088,4.0,C99 H72 O38 Zn8
2158,2158,WAHBOA04,1.0654675272772387,1.6651294550669684,0.0,0.37254109345358,0.02754021806785298,0.392144356829476,4.0,C12 H18 N12 Zn3
2159,2159,WAHBOA05,1.0654675272772387,1.6651294550669684,0.0,0.37254109345358,0.02754021806785298,0.7842887136589521,4.0,C12 H18 N12 Zn3
2160,2160,WAHBOA06,1.0654675272772387,1.6651294550669684,0.0,0.37254109345358,0.02754021806785298,0.7842887136589521,4.0,C12 H18 N12 Zn3
2161,2161,WAHFUJ,0.9991599834628122,1.0355582430735493,0.0,0.1326905688529631,-0.0003649678577961553,1.346612537664892,5.0,C18 H17 Cu1 N5 O7
2162,2162,WAJHOG,2.3831553439510618,1.409548559398787,0.0,0.2198000216505374,0.37715235238500855,1.3246336913869516,4.5,C9 H5 Li1 O7 Zn1
2163,2163,WAJHUM,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.234820416823988,4.0,C9 H3 Li1 O6 Zn1
2164,2164,WAJJAU,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.2329211778864306,4.0,C9 H3 Li1 O6 Zn1
2165,2165,WAJJEY01,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.231369060871028,4.0,C9 H3 Li1 O6 Zn1
2166,2166,WAJJEY,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.231369060871028,4.0,C9 H3 Li1 O6 Zn1
2167,2167,WAJJOI01,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.233963324012256,4.0,C9 H3 Li1 O6 Zn1
2168,2168,WAJJOI,2.5367972770297533,1.500422100640655,0.0,0.2339705205661214,0.40428576285237067,1.233963324012256,4.0,C9 H3 Li1 O6 Zn1
2169,2169,WAMCAS01,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.426430347636306,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2170,2170,WAMCAS02,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.4113226765655191,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2171,2171,WAMCAS03,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.4286714232847555,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2172,2172,WAMCAS04,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.4246975250695493,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2173,2173,WAMCAS05,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.4225076556513865,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2174,2174,WAMCAS06,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.418015246650183,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2175,2175,WAMCAS07,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.402859579384246,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2176,2176,WAMCAS08,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.3939872871216703,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2177,2177,WAMCAS09,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.3805315548562525,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2178,2178,WAMCAS10,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.3733947993985702,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2179,2179,WAMCAS11,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.4274819594655637,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2180,2180,WAMCAS12,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.3462237283920455,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2181,2181,WAMCAS13,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.362438288643287,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2182,2182,WAMCAS14,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.335060041150528,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2183,2183,WAMCAS15,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.3864206275781532,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2184,2184,WAMCAS,20825.594705452066,1.0337634816661128,0.0,0.0,4.318597412172867,1.430387946332143,3.333333333333333,C31 H29 Au2 Fe1 N11 O6
2185,2185,WAMGUP,0.0107694642292936,1.366356775518783,0.0,0.0,-1.967805901906208,0.7464609785578746,6.0,C84 H44 Fe3 O16
2186,2186,WAMREJ,1.2886921515150986,1.2709434779569204,0.0,0.1711410559781007,0.11014918355508115,0.6045168886237909,5.0,C68 H38 Cu4 N4 O20
