Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
nifpuq_P1,4.42733e-07,1.42109e-14,4.42771e-07,1.00486e-14,4.42699e-07,1.00486e-14,-0.0001918769,,-0.0004037757,0.0000000000,-0.0000024795,0.0000000000
niznoc_P1_H,7.58019e-07,2.00972e-14,7.58072e-07,2.00972e-14,7.57972e-07,2.00972e-14,-0.0001563423,,-0.0003289987,0.0000000000,-0.0000020202,0.0000000000
nalvuv_P1,2.90882e-07,7.10543e-15,2.90925e-07,0,2.90844e-07,0,-0.0003296595,,-0.0006937184,0.0000000000,-0.0000042596,0.0000000000
nodtil_P1_H,6.56048e-07,2.00972e-14,6.56182e-07,1.42109e-14,6.55928e-07,2.00972e-14,-0.0004592716,,-0.0009664670,0.0000000000,-0.0000059346,0.0000000000
nathuo_P1_charged,3.49573e-07,1.00486e-14,3.49611e-07,1.00486e-14,3.49539e-07,0,-0.0002454752,,-0.0005165655,0.0000000000,-0.0000031718,0.0000000000
nifsaz_P1,4.37008e-07,0,4.37046e-07,0,4.36974e-07,1.00486e-14,-0.0001943910,,-0.0004090662,0.0000000000,-0.0000025120,0.0000000000
nifrig_P1,4.45064e-07,1.00486e-14,4.45102e-07,2.00972e-14,4.4503e-07,1.00486e-14,-0.0001908719,,-0.0004016611,0.0000000000,-0.0000024663,0.0000000000
nifray_P1,4.07741e-07,0,4.07779e-07,1.00486e-14,4.07707e-07,1.00486e-14,-0.0002083449,,-0.0004384300,0.0000000000,-0.0000026921,0.0000000000
netvam_P1_charged_H,4.86645e-07,1.42109e-14,4.86752e-07,1.42109e-14,4.8655e-07,1.42109e-14,-0.0004910549,,-0.0010333501,0.0000000000,-0.0000063453,0.0000000000
napjib_P1_H,4.54386e-07,1.00486e-14,4.54425e-07,1.42109e-14,4.54352e-07,1.00486e-14,-0.0001903489,,-0.0004005603,0.0000000000,-0.0000024597,0.0000000000
nifpaw_P1,4.50875e-07,1.42109e-14,4.50913e-07,0,4.50841e-07,1.00486e-14,-0.0001884118,,-0.0003964837,0.0000000000,-0.0000024346,0.0000000000
nejkog_P1,2.73781e-07,7.10543e-15,2.73824e-07,7.10543e-15,2.73742e-07,0,-0.0003545115,,-0.0007460154,0.0000000000,-0.0000045808,0.0000000000
nodtor_P1_H,6.67571e-07,0,6.67705e-07,0,6.67451e-07,1.42109e-14,-0.0004513428,,-0.0009497821,0.0000000000,-0.0000058322,0.0000000000
nimpeg_P1_H,5.27543e-07,2.00972e-14,5.27571e-07,2.00972e-14,5.27518e-07,1.42109e-14,-0.0001189889,,-0.0002503941,0.0000000000,-0.0000015382,0.0000000000
nehruq_P1,2.93487e-07,7.10543e-15,2.93547e-07,7.10543e-15,2.93433e-07,7.10543e-15,-0.0004610655,,-0.0009702421,0.0000000000,-0.0000059577,0.0000000000
niyzig_P1,4.08676e-07,0,4.08721e-07,1.00486e-14,4.08635e-07,1.00486e-14,-0.0002476109,,-0.0005210593,0.0000000000,-0.0000031995,0.0000000000
nibhow_P1_H,1.38168e-06,4.01944e-14,1.38173e-06,4.01944e-14,1.38164e-06,4.01944e-14,-0.0000752510,,-0.0001583542,0.0000000000,-0.0000009724,0.0000000000
netveq_P1_charged_H,5.18853e-07,1.42109e-14,5.18963e-07,1.42109e-14,5.18754e-07,1.42109e-14,-0.0004776108,,-0.0010050590,0.0000000000,-0.0000061716,0.0000000000
nenmol_P1,2.57805e-07,7.10543e-15,2.57843e-07,0,2.57771e-07,7.10543e-15,-0.0003295385,,-0.0006934629,0.0000000000,-0.0000042581,0.0000000000
neftoj_P1,3.68851e-07,0,3.68895e-07,1.00486e-14,3.68812e-07,0,-0.0002667176,,-0.0005612666,0.0000000000,-0.0000034465,0.0000000000
nevviu_P1,2.77104e-07,1.00486e-14,2.77135e-07,7.10543e-15,2.77075e-07,7.10543e-15,-0.0002578548,,-0.0005426156,0.0000000000,-0.0000033322,0.0000000000
natkol_P1,5.63181e-07,0,5.63223e-07,0,5.63143e-07,2.46139e-14,-0.0001676862,,-0.0003528698,0.0000000000,-0.0000021666,0.0000000000
narpoo_P1_H,2.00351e-07,0,2.00368e-07,5.0243e-15,2.00336e-07,0,-0.0001872921,,-0.0003941276,0.0000000000,-0.0000024201,0.0000000000
nifqeb_P1,4.3993e-07,1.00486e-14,4.39968e-07,1.00486e-14,4.39896e-07,1.00486e-14,-0.0001930993,,-0.0004063483,0.0000000000,-0.0000024951,0.0000000000
negqic_P1,4.01769e-07,1.00486e-14,4.01804e-07,0,4.01738e-07,0,-0.0001934822,,-0.0004071534,0.0000000000,-0.0000025004,0.0000000000
nodteh_P1_H,6.58828e-07,1.42109e-14,6.58962e-07,2.00972e-14,6.58708e-07,0,-0.0004573334,,-0.0009623883,0.0000000000,-0.0000059096,0.0000000000
nifqax_P1,4.4306e-07,1.74047e-14,4.43098e-07,1.42109e-14,4.43026e-07,1.00486e-14,-0.0001917352,,-0.0004034778,0.0000000000,-0.0000024775,0.0000000000
nifqol_P1,4.29225e-07,1.74047e-14,4.29263e-07,1.00486e-14,4.29191e-07,1.00486e-14,-0.0001979164,,-0.0004164843,0.0000000000,-0.0000025574,0.0000000000
nebgag_P1,4.41331e-07,1.42109e-14,4.41354e-07,0,4.4131e-07,1.00486e-14,-0.0001186435,,-0.0002496676,0.0000000000,-0.0000015328,0.0000000000
nexxev_P1_H,4.44264e-07,1.00486e-14,4.44335e-07,1.00486e-14,4.442e-07,1.42109e-14,-0.0003599497,,-0.0007574589,0.0000000000,-0.0000046511,0.0000000000
nawdun_P1_H,4.41222e-07,0,4.41254e-07,1.00486e-14,4.41194e-07,1.00486e-14,-0.0001600437,,-0.0003367863,0.0000000000,-0.0000020683,0.0000000000
nibjak_P1_H,1.73992e-06,0,1.73996e-06,4.01944e-14,1.73989e-06,0,-0.0000512885,,-0.0001079289,0.0000000000,-0.0000006628,0.0000000000
nersua_P1_charged_H,4.0995e-07,1.00486e-14,4.10016e-07,1.00486e-14,4.09891e-07,0,-0.0003616343,,-0.0007610041,0.0000000000,-0.0000046731,0.0000000000
nigdis_P1_H,6.12722e-07,1.42109e-14,6.12778e-07,2.00972e-14,6.12672e-07,0,-0.0002058035,,-0.0004330819,0.0000000000,-0.0000026594,0.0000000000
nartil_P1,3.52304e-07,1.00486e-14,3.52363e-07,0,3.52252e-07,0,-0.0003723700,,-0.0007835963,0.0000000000,-0.0000048118,0.0000000000
nefgud_P1_H,2.79058e-07,7.10543e-15,2.79093e-07,1.00486e-14,2.79027e-07,0,-0.0002789062,,-0.0005869156,0.0000000000,-0.0000036040,0.0000000000
natkif_P1,1.13434e-06,4.01944e-14,1.13438e-06,2.84217e-14,1.1343e-06,0,-0.0000832505,,-0.0001751878,0.0000000000,-0.0000010757,0.0000000000
nifqif_P1,4.3539e-07,1.00486e-14,4.35428e-07,1.00486e-14,4.35356e-07,0,-0.0001951135,,-0.0004105865,0.0000000000,-0.0000025214,0.0000000000
nasdiw_P1,2.65394e-07,7.10543e-15,2.65423e-07,7.10543e-15,2.65368e-07,7.10543e-15,-0.0002468578,,-0.0005194748,0.0000000000,-0.0000031899,0.0000000000
nezpoa_P1_H,4.42397e-07,1.00486e-14,4.42426e-07,0,4.42372e-07,0,-0.0001460021,,-0.0003072385,0.0000000000,-0.0000018868,0.0000000000
nifpie_P1,4.44767e-07,0,4.44805e-07,1.74047e-14,4.44733e-07,1.42109e-14,-0.0001909995,,-0.0004019292,0.0000000000,-0.0000024681,0.0000000000
niwyav_P1_H,3.43926e-07,0,3.43945e-07,0,3.43909e-07,0,-0.0001249932,,-0.0002630290,0.0000000000,-0.0000016153,0.0000000000
nimrot_P1_H,3.00911e-07,7.10543e-15,3.00936e-07,0,3.00889e-07,7.10543e-15,-0.0001849252,,-0.0003891467,0.0000000000,-0.0000023899,0.0000000000
natkax_P1,5.27529e-07,1.42109e-14,5.27596e-07,0,5.27468e-07,0,-0.0002869331,,-0.0006038074,0.0000000000,-0.0000037076,0.0000000000
napfug01_P1,6.7413e-07,0,6.74156e-07,0,6.74108e-07,0,-0.0000838218,,-0.0001763901,0.0000000000,-0.0000010831,0.0000000000
owizaw_P1_H,1.02987e-06,2.84217e-14,1.02997e-06,2.84217e-14,1.02978e-06,2.84217e-14,-0.0002132938,,-0.0004488442,0.0000000000,-0.0000027561,0.0000000000
owavis_P1_H,4.52677e-07,1.00486e-14,4.52743e-07,1.42109e-14,4.52618e-07,1.00486e-14,-0.0003267124,,-0.0006875164,0.0000000000,-0.0000042217,0.0000000000
oqanie_P1_H,3.61809e-07,1.00486e-14,3.61835e-07,1.00486e-14,3.61787e-07,1.00486e-14,-0.0001565600,,-0.0003294566,0.0000000000,-0.0000020229,0.0000000000
okizoz_P1,3.61007e-07,1.00486e-14,3.6107e-07,0,3.6095e-07,0,-0.0003915937,,-0.0008240491,0.0000000000,-0.0000050602,0.0000000000
omukue_P1_charged,6.12708e-07,0,6.12755e-07,1.42109e-14,6.12665e-07,0,-0.0001728200,,-0.0003636732,0.0000000000,-0.0000022332,0.0000000000
okuwun_P1,1.59663e-07,5.0243e-15,1.59678e-07,0,1.5965e-07,3.55271e-15,-0.0002052107,,-0.0004318345,0.0000000000,-0.0000026518,0.0000000000
opegum_P1_charged,3.04784e-07,1.00486e-14,3.04806e-07,7.10543e-15,3.04764e-07,1.00486e-14,-0.0001635038,,-0.0003440690,0.0000000000,-0.0000021125,0.0000000000
onucil_P1_H,6.48537e-07,1.42109e-14,6.48629e-07,1.42109e-14,6.48455e-07,1.42109e-14,-0.0003173006,,-0.0006677107,0.0000000000,-0.0000041001,0.0000000000
owivew_P1_charged,4.88204e-07,0,4.88221e-07,0,4.88188e-07,0,-0.0000812519,,-0.0001709823,0.0000000000,-0.0000010500,0.0000000000
ovihor02_P1,2.68197e-07,0,2.68216e-07,7.10543e-15,2.68181e-07,0,-0.0001581761,,-0.0003328560,0.0000000000,-0.0000020444,0.0000000000
osoceh_P1_H,6.47883e-07,0,6.47907e-07,1.42109e-14,6.47862e-07,1.42109e-14,-0.0000833146,,-0.0001753227,0.0000000000,-0.0000010765,0.0000000000
osimov_P1_H,2.93668e-07,0,2.9369e-07,7.10543e-15,2.93647e-07,7.10543e-15,-0.0001734175,,-0.0003649306,0.0000000000,-0.0000022409,0.0000000000
okojac_P1,3.10068e-07,0,3.1009e-07,1.2307e-14,3.10047e-07,1.00486e-14,-0.0001638049,,-0.0003447026,0.0000000000,-0.0000021168,0.0000000000
osohiq_P1_H,3.2264e-07,7.10543e-15,3.22669e-07,7.10543e-15,3.22614e-07,0,-0.0002036608,,-0.0004285725,0.0000000000,-0.0000026317,0.0000000000
opumiy_P1_charged,4.54181e-07,0,4.54245e-07,1.00486e-14,4.54123e-07,1.00486e-14,-0.0003170601,,-0.0006672047,0.0000000000,-0.0000040971,0.0000000000
otecex_P1,6.83045e-07,2.00972e-14,6.83091e-07,0,6.83005e-07,2.00972e-14,-0.0001493669,,-0.0003143200,0.0000000000,-0.0000019301,0.0000000000
owiteu_P1_charged,6.28456e-07,1.42109e-14,6.2848e-07,2.00972e-14,6.28434e-07,1.42109e-14,-0.0000866927,,-0.0001824316,0.0000000000,-0.0000011202,0.0000000000
okukai_P1_charged,6.26341e-07,1.42109e-14,6.26396e-07,1.42109e-14,6.26291e-07,2.00972e-14,-0.0001990419,,-0.0004188533,0.0000000000,-0.0000025720,0.0000000000
owilaj_P1_H,4.12626e-07,1.00486e-14,4.12652e-07,1.74047e-14,4.12604e-07,1.00486e-14,-0.0001365905,,-0.0002874334,0.0000000000,-0.0000017653,0.0000000000
owitoe_P1_charged,6.17053e-07,0,6.17077e-07,1.42109e-14,6.17031e-07,2.00972e-14,-0.0000883744,,-0.0001859705,0.0000000000,-0.0000011420,0.0000000000
olucac_P1,2.39392e-07,0,2.39425e-07,7.10543e-15,2.39363e-07,0,-0.0003061829,,-0.0006443153,0.0000000000,-0.0000039564,0.0000000000
osimip_P1,2.71906e-07,1.00486e-14,2.71941e-07,7.10543e-15,2.71874e-07,0,-0.0002892288,,-0.0006086383,0.0000000000,-0.0000037373,0.0000000000
owitaq_P1_charged,6.15458e-07,1.42109e-14,6.15482e-07,0,6.15437e-07,0,-0.0000864289,,-0.0001818766,0.0000000000,-0.0000011169,0.0000000000
osaduk_P1_charged,4.21841e-07,0,4.21882e-07,0,4.21805e-07,1.00486e-14,-0.0002149667,,-0.0004523648,0.0000000000,-0.0000027778,0.0000000000
opuluj_P1_charged,5.54701e-07,2.00972e-14,5.5476e-07,2.00972e-14,5.54647e-07,0,-0.0002415896,,-0.0005083883,0.0000000000,-0.0000031218,0.0000000000
oqofuy_P1,3.13801e-07,7.10543e-15,3.13856e-07,7.10543e-15,3.13752e-07,0,-0.0003916447,,-0.0008241570,0.0000000000,-0.0000050606,0.0000000000
osiwod01_P1,2.03575e-07,0,2.03596e-07,5.0243e-15,2.03556e-07,5.0243e-15,-0.0002327573,,-0.0004898023,0.0000000000,-0.0000030074,0.0000000000
omovix_P1_charged,5.27423e-07,0,5.27529e-07,1.42109e-14,5.27329e-07,1.42109e-14,-0.0004505567,,-0.0009481279,0.0000000000,-0.0000058221,0.0000000000
omopue_P1_charged,3.74519e-07,1.00486e-14,3.74579e-07,1.00486e-14,3.74466e-07,1.00486e-14,-0.0003589037,,-0.0007552579,0.0000000000,-0.0000046376,0.0000000000
onixoz_P1,4.43745e-07,1.00486e-14,4.43779e-07,1.00486e-14,4.43714e-07,1.00486e-14,-0.0001730619,,-0.0003641823,0.0000000000,-0.0000022363,0.0000000000
olicet_P1_charged,4.70853e-07,1.00486e-14,4.70884e-07,0,4.70825e-07,1.00486e-14,-0.0001482538,,-0.0003119771,0.0000000000,-0.0000019159,0.0000000000
owitiy_P1_charged,6.78428e-07,2.84217e-14,6.78453e-07,0,6.78406e-07,0,-0.0000815312,,-0.0001715698,0.0000000000,-0.0000010534,0.0000000000
oxevoe_P1_charged,2.62995e-07,0,2.63024e-07,0,2.62969e-07,7.10543e-15,-0.0002481718,,-0.0005222399,0.0000000000,-0.0000032069,0.0000000000
owivas_P1_charged,6.11239e-07,1.42109e-14,6.11263e-07,1.42109e-14,6.11218e-07,0,-0.0000870253,,-0.0001831322,0.0000000000,-0.0000011244,0.0000000000
onirip_P1_H,2.50624e-07,7.10543e-15,2.5064e-07,0,2.50609e-07,0,-0.0001452962,,-0.0003057545,0.0000000000,-0.0000018770,0.0000000000
oragof_P1_charged_H,3.90387e-07,1.00486e-14,3.90407e-07,1.00486e-14,3.9037e-07,1.00486e-14,-0.0001125266,,-0.0002367954,0.0000000000,-0.0000014539,0.0000000000
okujub_P1_charged_H,6.0562e-07,2.00972e-14,6.05646e-07,2.00972e-14,6.05596e-07,0,-0.0000980670,,-0.0002063674,0.0000000000,-0.0000012672,0.0000000000
oqeruy_P1,3.41135e-07,1.00486e-14,3.41187e-07,0,3.41089e-07,0,-0.0003387840,,-0.0007129191,0.0000000000,-0.0000043777,0.0000000000
otaxox_P1,2.94481e-07,0,2.94506e-07,0,2.94458e-07,0,-0.0001913494,,-0.0004026656,0.0000000000,-0.0000024726,0.0000000000
opumaq_P1_charged,6.12746e-07,1.42109e-14,6.12796e-07,2.00972e-14,6.12701e-07,2.00972e-14,-0.0001841852,,-0.0003875897,0.0000000000,-0.0000023800,0.0000000000
okukow_P1_charged,5.20844e-07,1.42109e-14,5.20877e-07,0,5.20815e-07,0,-0.0001418277,,-0.0002984548,0.0000000000,-0.0000018325,0.0000000000
owituk_P1_charged,6.27079e-07,1.42109e-14,6.27104e-07,1.42109e-14,6.27057e-07,1.42109e-14,-0.0000879036,,-0.0001849795,0.0000000000,-0.0000011359,0.0000000000
oqovic_P1,3.09205e-07,0,3.09246e-07,7.10543e-15,3.09168e-07,0,-0.0002973582,,-0.0006257448,0.0000000000,-0.0000038423,0.0000000000
okehoe_P1_charged,6.89623e-07,0,6.89707e-07,2.00972e-14,6.89548e-07,2.00972e-14,-0.0002733958,,-0.0005753198,0.0000000000,-0.0000035327,0.0000000000
omitub_P1_charged_H,3.99229e-07,0,3.99244e-07,1.42109e-14,3.99215e-07,1.00486e-14,-0.0000859532,,-0.0001808755,0.0000000000,-0.0000011106,0.0000000000
omimuu_P1,4.47228e-07,0,4.47264e-07,0,4.47196e-07,1.00486e-14,-0.0001800865,,-0.0003789649,0.0000000000,-0.0000023267,0.0000000000
oqucou_P1_charged_H,2.93061e-07,1.00486e-14,2.93109e-07,0,2.93018e-07,0,-0.0003679361,,-0.0007742653,0.0000000000,-0.0000047544,0.0000000000
omusas_P1_H,1.11897e-06,4.01944e-14,1.11906e-06,0,1.1189e-06,0,-0.0001669804,,-0.0003513848,0.0000000000,-0.0000021576,0.0000000000
oqesaf_P1,3.37039e-07,0,3.3709e-07,1.2307e-14,3.36993e-07,7.10543e-15,-0.0003429020,,-0.0007215854,0.0000000000,-0.0000044308,0.0000000000
olezud_P1_charged_H,3.39603e-07,1.00486e-14,3.39651e-07,1.00486e-14,3.39559e-07,1.00486e-14,-0.0003212201,,-0.0006759582,0.0000000000,-0.0000041506,0.0000000000
ovedea_P1,5.23016e-07,1.42109e-14,5.23057e-07,2.00972e-14,5.22979e-07,0,-0.0001767269,,-0.0003718947,0.0000000000,-0.0000022836,0.0000000000
oluhag_P1,3.65707e-07,0,3.65746e-07,1.00486e-14,3.65672e-07,0,-0.0002391179,,-0.0005031875,0.0000000000,-0.0000030899,0.0000000000
opawot_P1,1.09652e-06,0,1.09663e-06,4.92278e-14,1.09643e-06,2.84217e-14,-0.0002168459,,-0.0004563192,0.0000000000,-0.0000028020,0.0000000000
opunar_P1_charged,4.62125e-07,1.00486e-14,4.62191e-07,0,4.62065e-07,1.42109e-14,-0.0003228447,,-0.0006793777,0.0000000000,-0.0000041718,0.0000000000
otozii_P1,4.99579e-07,1.42109e-14,4.99624e-07,1.42109e-14,4.99538e-07,1.42109e-14,-0.0002035289,,-0.0004282955,0.0000000000,-0.0000026299,0.0000000000
omipeh_P1_charged_H,5.63082e-07,2.00972e-14,5.63104e-07,0,5.63063e-07,2.00972e-14,-0.0000867664,,-0.0001825866,0.0000000000,-0.0000011212,0.0000000000
otozoo_P1,4.64951e-07,1.00486e-14,4.64995e-07,0,4.64911e-07,1.00486e-14,-0.0002150409,,-0.0004525214,0.0000000000,-0.0000027785,0.0000000000
opixui_P1,3.76497e-07,0,3.76523e-07,1.00486e-14,3.76474e-07,0,-0.0001520842,,-0.0003200374,0.0000000000,-0.0000019653,0.0000000000
otagau_P1_H,7.25516e-07,0,7.25614e-07,0,7.25429e-07,2.00972e-14,-0.0003010059,,-0.0006334209,0.0000000000,-0.0000038896,0.0000000000
oxaluv_P1,5.05264e-07,1.42109e-14,5.05294e-07,0,5.05238e-07,1.42109e-14,-0.0001312885,,-0.0002762763,0.0000000000,-0.0000016964,0.0000000000
oxalij_P1_charged_H,4.20527e-07,0,4.20569e-07,1.00486e-14,4.2049e-07,1.42109e-14,-0.0002222820,,-0.0004677582,0.0000000000,-0.0000028722,0.0000000000
oquzim_P1,2.47519e-07,7.10543e-15,2.47543e-07,0,2.47497e-07,0,-0.0002182282,,-0.0004592273,0.0000000000,-0.0000028199,0.0000000000
okosue_P1,4.06129e-07,1.00486e-14,4.06178e-07,0,4.06085e-07,1.00486e-14,-0.0002699603,,-0.0005680902,0.0000000000,-0.0000034884,0.0000000000
otedoi_P1,6.87529e-07,2.00972e-14,6.87574e-07,0,6.87488e-07,0,-0.0001483929,,-0.0003122705,0.0000000000,-0.0000019174,0.0000000000
oqezuh_P1,3.4086e-07,0,3.40912e-07,0,3.40813e-07,1.00486e-14,-0.0003431780,,-0.0007221656,0.0000000000,-0.0000044344,0.0000000000
qalwuz_P1_charged_H,4.07372e-07,0,4.07403e-07,0,4.07344e-07,1.00486e-14,-0.0001705544,,-0.0003589055,0.0000000000,-0.0000022040,0.0000000000
puptus_P1,3.16228e-07,7.10543e-15,3.16248e-07,7.10543e-15,3.1621e-07,7.10543e-15,-0.0001419321,,-0.0002986743,0.0000000000,-0.0000018340,0.0000000000
pirqoz_P1_charged_H,1.58036e-06,0,1.58038e-06,4.01944e-14,1.58033e-06,4.01944e-14,-0.0000395885,,-0.0000833079,0.0000000000,-0.0000005115,0.0000000000
poypaw_P1,4.23164e-07,1.42109e-14,4.23197e-07,0,4.23135e-07,1.00486e-14,-0.0001712902,,-0.0003604542,0.0000000000,-0.0000022135,0.0000000000
qadbik_P1,3.49412e-07,1.42109e-14,3.49443e-07,1.00486e-14,3.49385e-07,1.00486e-14,-0.0001968115,,-0.0004141599,0.0000000000,-0.0000025433,0.0000000000
qacgua_P1,3.73259e-07,0,3.73318e-07,1.00486e-14,3.73206e-07,0,-0.0003544257,,-0.0007458348,0.0000000000,-0.0000045800,0.0000000000
podkuq_P1_H,9.0718e-07,2.00972e-14,9.07222e-07,0,9.07143e-07,2.84217e-14,-0.0001032613,,-0.0002172975,0.0000000000,-0.0000013344,0.0000000000
pugser_P1,4.79798e-07,1.42109e-14,4.7987e-07,2.00972e-14,4.79733e-07,0,-0.0003396115,,-0.0007146603,0.0000000000,-0.0000043885,0.0000000000
purjao_P1,5.61738e-07,0,5.61815e-07,1.42109e-14,5.6167e-07,0,-0.0003045917,,-0.0006409668,0.0000000000,-0.0000039360,0.0000000000
qalhix_P1_charged_H,5.33784e-07,0,5.33847e-07,1.42109e-14,5.33728e-07,1.42109e-14,-0.0002630640,,-0.0005535782,0.0000000000,-0.0000033993,0.0000000000
pizjen_P1_charged_H,8.78413e-07,0,8.78552e-07,2.00972e-14,8.78288e-07,2.84217e-14,-0.0003550728,,-0.0007471965,0.0000000000,-0.0000045882,0.0000000000
potrex_P1,7.11187e-07,3.48093e-14,7.11213e-07,0,7.11163e-07,0,-0.0000828050,,-0.0001742504,0.0000000000,-0.0000010698,0.0000000000
poxher_P1,4.9894e-07,0,4.98984e-07,0,4.98901e-07,1.42109e-14,-0.0001961864,,-0.0004128441,0.0000000000,-0.0000025350,0.0000000000
qagqew_P1_H,4.02943e-07,0,4.02966e-07,1.42109e-14,4.02923e-07,0,-0.0001266656,,-0.0002665481,0.0000000000,-0.0000016368,0.0000000000
qagdio_P1,5.28814e-07,0,5.28847e-07,0,5.28784e-07,0,-0.0001402910,,-0.0002952208,0.0000000000,-0.0000018129,0.0000000000
pozhui_P1_charged_H,3.131e-07,7.10543e-15,3.13136e-07,1.00486e-14,3.13068e-07,7.10543e-15,-0.0002566041,,-0.0005399840,0.0000000000,-0.0000033158,0.0000000000
pohwiu_P1_H,8.47453e-07,0,8.47505e-07,2.00972e-14,8.47406e-07,0,-0.0001390651,,-0.0002926412,0.0000000000,-0.0000017970,0.0000000000
pogdas_P1_charged_H,4.6399e-07,1.42109e-14,4.64017e-07,1.42109e-14,4.63966e-07,1.42109e-14,-0.0001298144,,-0.0002731748,0.0000000000,-0.0000016774,0.0000000000
puyguo_P1_H,3.50906e-07,1.00486e-14,3.50958e-07,1.00486e-14,3.50859e-07,1.00486e-14,-0.0003344704,,-0.0007038422,0.0000000000,-0.0000043220,0.0000000000
pufrit_P1_charged,5.85249e-07,2.00972e-14,5.85312e-07,1.42109e-14,5.85193e-07,0,-0.0002410438,,-0.0005072396,0.0000000000,-0.0000031148,0.0000000000
pudsir01_P1,3.15192e-07,1.00486e-14,3.15226e-07,7.10543e-15,3.15161e-07,1.2307e-14,-0.0002448212,,-0.0005151891,0.0000000000,-0.0000031635,0.0000000000
qachov_P1,3.63351e-07,0,3.63392e-07,0,3.63314e-07,1.00486e-14,-0.0002547136,,-0.0005360057,0.0000000000,-0.0000032913,0.0000000000
pudsox_P1,3.11958e-07,0,3.11992e-07,7.10543e-15,3.11927e-07,0,-0.0002456313,,-0.0005168938,0.0000000000,-0.0000031743,0.0000000000
pobgaq01_P1,8.522e-07,2.00972e-14,8.5226e-07,2.00972e-14,8.52147e-07,3.48093e-14,-0.0001567351,,-0.0003298251,0.0000000000,-0.0000020254,0.0000000000
puzlom_P1,9.00253e-07,2.00972e-14,9.00311e-07,2.00972e-14,9.00201e-07,0,-0.0001451903,,-0.0003055310,0.0000000000,-0.0000018761,0.0000000000
puftuh_P1,3.65308e-07,0,3.65347e-07,1.00486e-14,3.65274e-07,0,-0.0002366016,,-0.0004978920,0.0000000000,-0.0000030571,0.0000000000
pohhax_P1,3.53633e-07,1.00486e-14,3.53678e-07,1.00486e-14,3.53594e-07,0,-0.0002799390,,-0.0005890889,0.0000000000,-0.0000036173,0.0000000000
qacgio_P1_charged,4.77082e-07,0,4.7711e-07,2.00972e-14,4.77057e-07,1.42109e-14,-0.0001323906,,-0.0002785949,0.0000000000,-0.0000017107,0.0000000000
pokdif01_P1_H,3.86041e-07,1.00486e-14,3.86098e-07,1.00486e-14,3.8599e-07,1.00486e-14,-0.0003294247,,-0.0006932241,0.0000000000,-0.0000042569,0.0000000000
ponres_P1_H,6.6106e-07,0,6.61152e-07,1.42109e-14,6.60978e-07,2.00972e-14,-0.0003115277,,-0.0006555625,0.0000000000,-0.0000040255,0.0000000000
qabvew_P1,3.95861e-07,1.00486e-14,3.95932e-07,1.00486e-14,3.95798e-07,1.74047e-14,-0.0004025349,,-0.0008470732,0.0000000000,-0.0000052015,0.0000000000
puggop_P1_H,3.91318e-07,1.00486e-14,3.91361e-07,0,3.9128e-07,1.00486e-14,-0.0002452997,,-0.0005161960,0.0000000000,-0.0000031697,0.0000000000
qacgag_P1,4.77053e-07,0,4.77112e-07,0,4.77001e-07,2.00972e-14,-0.0002757067,,-0.0005801830,0.0000000000,-0.0000035628,0.0000000000
pudsud_P1,3.25512e-07,1.2307e-14,3.25547e-07,7.10543e-15,3.25481e-07,7.10543e-15,-0.0002395205,,-0.0005040346,0.0000000000,-0.0000030953,0.0000000000
purqoj_P1,4.7663e-07,1.00486e-14,4.76747e-07,1.00486e-14,4.76525e-07,1.42109e-14,-0.0005504779,,-0.0011583967,0.0000000000,-0.0000071132,0.0000000000
pufvuj_P1,2.43036e-07,1.2307e-14,2.43051e-07,7.10543e-15,2.43022e-07,7.10543e-15,-0.0001396489,,-0.0002938690,0.0000000000,-0.0000018051,0.0000000000
posgov_P1,3.81206e-07,1.00486e-14,3.81245e-07,1.00486e-14,3.81171e-07,0,-0.0002306400,,-0.0004853466,0.0000000000,-0.0000029806,0.0000000000
qalxua_P1_charged,4.44109e-07,1.00486e-14,4.44139e-07,1.00486e-14,4.44082e-07,1.00486e-14,-0.0001534905,,-0.0003229970,0.0000000000,-0.0000019833,0.0000000000
pukvau_P1_H,3.04768e-07,1.00486e-14,3.04797e-07,0,3.04742e-07,1.00486e-14,-0.0002138881,,-0.0004500945,0.0000000000,-0.0000027636,0.0000000000
qacwea_P1_charged_H,4.9687e-07,1.42109e-14,4.96929e-07,1.42109e-14,4.96816e-07,0,-0.0002705677,,-0.0005693685,0.0000000000,-0.0000034962,0.0000000000
pixdim_P1_H,4.25408e-07,0,4.25448e-07,1.00486e-14,4.25372e-07,1.42109e-14,-0.0002113626,,-0.0004447799,0.0000000000,-0.0000027312,0.0000000000
pudsir_P1,3.077e-07,0,3.07735e-07,1.00486e-14,3.0767e-07,1.00486e-14,-0.0002507827,,-0.0005277338,0.0000000000,-0.0000032406,0.0000000000
pokdif_P1_H,3.88353e-07,1.00486e-14,3.8841e-07,0,3.88303e-07,1.00486e-14,-0.0003274631,,-0.0006890961,0.0000000000,-0.0000042316,0.0000000000
pugsuh_P1_charged,4.68722e-07,1.00486e-14,4.68791e-07,1.00486e-14,4.6866e-07,0,-0.0003308820,,-0.0006962907,0.0000000000,-0.0000042756,0.0000000000
