Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
ehafol_P1_charged,7.80477e-07,0,7.80603e-07,2.00972e-14,7.80364e-07,0,-0.0003625841,,-0.0007630030,0.0000000000,-0.0000046852,0.0000000000
eqetax_P1,3.83111e-07,1.42109e-14,3.83143e-07,0,3.83082e-07,1.00486e-14,-0.0001888132,,-0.0003973287,0.0000000000,-0.0000024396,0.0000000000
eqoxit_P1_H,3.24343e-07,1.00486e-14,3.24372e-07,0,3.24318e-07,1.2307e-14,-0.0001956656,,-0.0004117488,0.0000000000,-0.0000025281,0.0000000000
etikie_P1_H,3.99442e-07,0,3.99474e-07,1.00486e-14,3.99413e-07,1.00486e-14,-0.0001816488,,-0.0003822517,0.0000000000,-0.0000023473,0.0000000000
eleriy_P1_H,5.1302e-07,2.00972e-14,5.13078e-07,2.00972e-14,5.12968e-07,1.42109e-14,-0.0002535256,,-0.0005335059,0.0000000000,-0.0000032760,0.0000000000
eliliv_P1_H,2.28085e-07,0,2.28116e-07,7.10543e-15,2.28058e-07,5.0243e-15,-0.0002988332,,-0.0006288495,0.0000000000,-0.0000038614,0.0000000000
elutir_P1_H,4.55675e-07,1.42109e-14,4.55717e-07,0,4.55638e-07,1.00486e-14,-0.0002051627,,-0.0004317334,0.0000000000,-0.0000026510,0.0000000000
etikok_P1_charged,2.48731e-07,1.00486e-14,2.48754e-07,7.10543e-15,2.4871e-07,7.10543e-15,-0.0002112714,,-0.0004445878,0.0000000000,-0.0000027301,0.0000000000
ehefab_P1,3.14508e-07,0,3.14528e-07,0,3.1449e-07,1.00486e-14,-0.0001414744,,-0.0002977113,0.0000000000,-0.0000018281,0.0000000000
eqociw_P1,3.43209e-07,1.00486e-14,3.43254e-07,0,3.43169e-07,1.00486e-14,-0.0002917285,,-0.0006138981,0.0000000000,-0.0000037698,0.0000000000
emahei_P1,3.52763e-07,1.00486e-14,3.52801e-07,1.42109e-14,3.5273e-07,0,-0.0002360625,,-0.0004967573,0.0000000000,-0.0000030503,0.0000000000
equmua_P1_charged,6.03707e-07,0,6.03756e-07,1.42109e-14,6.03662e-07,1.42109e-14,-0.0001835774,,-0.0003863109,0.0000000000,-0.0000023721,0.0000000000
ekulaa_P1,3.16846e-07,1.00486e-14,3.16901e-07,1.2307e-14,3.16797e-07,1.2307e-14,-0.0003876382,,-0.0008157253,0.0000000000,-0.0000050089,0.0000000000
equnah_P1_charged,5.9292e-07,0,5.92994e-07,0,5.92853e-07,0,-0.0002803871,,-0.0005900317,0.0000000000,-0.0000036231,0.0000000000
emituq01_P1,4.04378e-07,1.00486e-14,4.04407e-07,0,4.04352e-07,1.00486e-14,-0.0001608582,,-0.0003385013,0.0000000000,-0.0000020785,0.0000000000
ekomey_P1,3.15532e-07,7.10543e-15,3.15565e-07,7.10543e-15,3.15502e-07,0,-0.0002371534,,-0.0004990530,0.0000000000,-0.0000030642,0.0000000000
ekamub_P1,4.5826e-07,1.00486e-14,4.58281e-07,1.42109e-14,4.58241e-07,1.00486e-14,-0.0001014801,,-0.0002135497,0.0000000000,-0.0000013119,0.0000000000
elikoa_P1_H,2.3995e-07,7.10543e-15,2.39981e-07,0,2.39922e-07,0,-0.0002939525,,-0.0006185783,0.0000000000,-0.0000037982,0.0000000000
esusoc01_P1,2.79287e-07,1.00486e-14,2.79314e-07,0,2.79263e-07,1.00486e-14,-0.0002177320,,-0.0004581837,0.0000000000,-0.0000028134,0.0000000000
esutet01_P1,2.5925e-07,1.00486e-14,2.59271e-07,7.10543e-15,2.5923e-07,7.10543e-15,-0.0001864834,,-0.0003924250,0.0000000000,-0.0000024096,0.0000000000
enafab_P1_H,1.5003e-07,0,1.5005e-07,3.55271e-15,1.50013e-07,5.0243e-15,-0.0002955935,,-0.0006220313,0.0000000000,-0.0000038197,0.0000000000
esafiq_P1_charged_H,3.43978e-07,1.00486e-14,3.44015e-07,0,3.43945e-07,1.00486e-14,-0.0002405050,,-0.0005061067,0.0000000000,-0.0000031079,0.0000000000
eliler_P1_H,2.28942e-07,8.70234e-15,2.28973e-07,7.10543e-15,2.28915e-07,5.0243e-15,-0.0002987073,,-0.0006285840,0.0000000000,-0.0000038600,0.0000000000
ehiwok_P1_charged,1.17277e-06,2.84217e-14,1.17283e-06,0,1.17272e-06,4.01944e-14,-0.0001090447,,-0.0002294681,0.0000000000,-0.0000014091,0.0000000000
equyoh_P1_H,4.71042e-07,0,4.7108e-07,1.74047e-14,4.71008e-07,1.00486e-14,-0.0001808214,,-0.0003805108,0.0000000000,-0.0000023366,0.0000000000
ejaxiw_P1,3.99654e-07,0,3.99682e-07,0,3.99629e-07,0,-0.0001569252,,-0.0003302251,0.0000000000,-0.0000020282,0.0000000000
elikug_P1_H,2.36871e-07,7.10543e-15,2.36902e-07,5.0243e-15,2.36843e-07,0,-0.0002945766,,-0.0006198914,0.0000000000,-0.0000038060,0.0000000000
esedaj_P1,3.25934e-07,0,3.25972e-07,0,3.25901e-07,1.00486e-14,-0.0002596397,,-0.0005463721,0.0000000000,-0.0000033550,0.0000000000
elenob_P1,4.16054e-07,0,4.16085e-07,1.42109e-14,4.16025e-07,0,-0.0001705216,,-0.0003588364,0.0000000000,-0.0000022036,0.0000000000
epotaf_P1_H,6.69298e-07,1.42109e-14,6.69387e-07,1.42109e-14,6.69219e-07,2.00972e-14,-0.0002979057,,-0.0006268971,0.0000000000,-0.0000038495,0.0000000000
esusoc02_P1,2.7837e-07,7.10543e-15,2.78397e-07,1.00486e-14,2.78345e-07,0,-0.0002184495,,-0.0004596936,0.0000000000,-0.0000028227,0.0000000000
enitax_P1_H,6.70798e-07,1.42109e-14,6.70953e-07,2.00972e-14,6.7066e-07,1.42109e-14,-0.0005180242,,-0.0010901028,0.0000000000,-0.0000066939,0.0000000000
eneqas_P1,3.34618e-07,0,3.34643e-07,1.00486e-14,3.34595e-07,1.00486e-14,-0.0001716617,,-0.0003612358,0.0000000000,-0.0000022185,0.0000000000
elubiz_P1_charged,2.98079e-07,7.10543e-15,2.98122e-07,0,2.98041e-07,0,-0.0003237915,,-0.0006813697,0.0000000000,-0.0000041842,0.0000000000
emihis_P1_charged,2.72435e-07,0,2.72464e-07,7.10543e-15,2.72409e-07,0,-0.0002383945,,-0.0005016651,0.0000000000,-0.0000030805,0.0000000000
epuvap_P1,3.70495e-07,0,3.70547e-07,1.00486e-14,3.70448e-07,1.00486e-14,-0.0003154958,,-0.0006639130,0.0000000000,-0.0000040770,0.0000000000
erojus06_P1,2.73522e-07,7.10543e-15,2.73573e-07,7.10543e-15,2.73477e-07,7.10543e-15,-0.0004149632,,-0.0008732270,0.0000000000,-0.0000053622,0.0000000000
emejaj_P1,4.6121e-07,1.42109e-14,4.61254e-07,1.00486e-14,4.6117e-07,0,-0.0002157709,,-0.0004540565,0.0000000000,-0.0000027882,0.0000000000
ekopok_P1,3.02974e-07,0,3.02997e-07,0,3.02953e-07,7.10543e-15,-0.0001743900,,-0.0003669772,0.0000000000,-0.0000022536,0.0000000000
erames_P1_H,5.67005e-07,0,5.67028e-07,0,5.66984e-07,2.46139e-14,-0.0000929416,,-0.0001955808,0.0000000000,-0.0000012011,0.0000000000
emipuo_P1_H,5.74161e-07,1.42109e-14,5.74254e-07,2.00972e-14,5.74079e-07,0,-0.0003610692,,-0.0007598151,0.0000000000,-0.0000046657,0.0000000000
esusoc_P1,2.79097e-07,1.00486e-14,2.79124e-07,7.10543e-15,2.79073e-07,7.10543e-15,-0.0002178798,,-0.0004584950,0.0000000000,-0.0000028154,0.0000000000
ikatiz_P1,2.93907e-07,7.10543e-15,2.93933e-07,7.10543e-15,2.93884e-07,1.00486e-14,-0.0001978010,,-0.0004162417,0.0000000000,-0.0000025564,0.0000000000
iyovea_P1,2.96376e-07,7.10543e-15,2.9641e-07,0,2.96345e-07,7.10543e-15,-0.0002592784,,-0.0005456115,0.0000000000,-0.0000033500,0.0000000000
iniqih_P1,2.85229e-07,0,2.85256e-07,7.10543e-15,2.85204e-07,7.10543e-15,-0.0002185978,,-0.0004600048,0.0000000000,-0.0000028243,0.0000000000
iniyem_P1,3.67653e-07,0,3.67697e-07,1.00486e-14,3.67614e-07,0,-0.0002682432,,-0.0005644765,0.0000000000,-0.0000034661,0.0000000000
iqabej_P1,2.20833e-07,5.0243e-15,2.20865e-07,5.0243e-15,2.20804e-07,7.10543e-15,-0.0003305620,,-0.0006956173,0.0000000000,-0.0000042715,0.0000000000
iyesuc_P1_H,4.50678e-07,1.00486e-14,4.50731e-07,1.00486e-14,4.50631e-07,0,-0.0002635442,,-0.0005545883,0.0000000000,-0.0000034057,0.0000000000
imixei_P1_charged,5.00089e-07,1.42109e-14,5.00176e-07,0,5.00012e-07,1.42109e-14,-0.0003871908,,-0.0008147838,0.0000000000,-0.0000050032,0.0000000000
ipupiu_P1_H,5.73951e-07,1.42109e-14,5.73992e-07,0,5.73914e-07,1.42109e-14,-0.0001593928,,-0.0003354178,0.0000000000,-0.0000020596,0.0000000000
inemum_P1_H,4.49272e-07,1.00486e-14,4.49313e-07,0,4.49234e-07,1.42109e-14,-0.0002070218,,-0.0004356461,0.0000000000,-0.0000026752,0.0000000000
ipomor_P1,3.45625e-07,0,3.45707e-07,0,3.45552e-07,1.00486e-14,-0.0005326662,,-0.0011209148,0.0000000000,-0.0000068830,0.0000000000
iregod_P1_charged_H,2.98785e-07,0,2.98824e-07,7.10543e-15,2.9875e-07,1.00486e-14,-0.0002919973,,-0.0006144639,0.0000000000,-0.0000037730,0.0000000000
iyovea01_P1,3.04257e-07,7.10543e-15,3.04291e-07,0,3.04226e-07,0,-0.0002525618,,-0.0005314778,0.0000000000,-0.0000032639,0.0000000000
isojoq_P1,4.08401e-07,1.42109e-14,4.08452e-07,0,4.08356e-07,1.00486e-14,-0.0002778055,,-0.0005845996,0.0000000000,-0.0000035899,0.0000000000
ipugim_P1,2.63059e-07,1.00486e-14,2.63094e-07,7.10543e-15,2.63028e-07,7.10543e-15,-0.0002964493,,-0.0006238318,0.0000000000,-0.0000038307,0.0000000000
iyakie_P1_H,3.76191e-07,1.00486e-14,3.76215e-07,1.00486e-14,3.76169e-07,1.00486e-14,-0.0001458273,,-0.0003068724,0.0000000000,-0.0000018843,0.0000000000
itibiy_P1,2.98774e-07,1.00486e-14,2.98807e-07,0,2.98745e-07,0,-0.0002444405,,-0.0005143885,0.0000000000,-0.0000031585,0.0000000000
isenuq_P1,2.8382e-07,7.10543e-15,2.83851e-07,1.2307e-14,2.83792e-07,1.00486e-14,-0.0002481133,,-0.0005221172,0.0000000000,-0.0000032063,0.0000000000
ihilui_P1,1.78407e-07,7.10543e-15,1.78431e-07,5.0243e-15,1.78385e-07,0,-0.0003101265,,-0.0006526136,0.0000000000,-0.0000040074,0.0000000000
izowea_P1_charged,2.59663e-07,1.00486e-14,2.59708e-07,0,2.59623e-07,0,-0.0003898788,,-0.0008204405,0.0000000000,-0.0000050380,0.0000000000
imidzb13_P1,5.11166e-07,0,5.11253e-07,1.42109e-14,5.11089e-07,1.42109e-14,-0.0003790992,,-0.0007977565,0.0000000000,-0.0000048987,0.0000000000
irelau_P1_H,2.95849e-07,1.00486e-14,2.9589e-07,7.10543e-15,2.95813e-07,7.10543e-15,-0.0003071564,,-0.0006463638,0.0000000000,-0.0000039688,0.0000000000
imidzb11_P1_H,3.30864e-07,7.10543e-15,3.30896e-07,1.00486e-14,3.30835e-07,7.10543e-15,-0.0002196189,,-0.0004621539,0.0000000000,-0.0000028377,0.0000000000
iniqaz_P1,3.17967e-07,7.10543e-15,3.18026e-07,7.10543e-15,3.17913e-07,0,-0.0004203833,,-0.0008846325,0.0000000000,-0.0000054321,0.0000000000
iyazal_P1,2.42343e-07,7.10543e-15,2.4237e-07,0,2.4232e-07,7.10543e-15,-0.0002452368,,-0.0005160638,0.0000000000,-0.0000031687,0.0000000000
inecov_P1,3.39686e-07,0,3.39746e-07,0,3.39632e-07,0,-0.0003963832,,-0.0008341276,0.0000000000,-0.0000051222,0.0000000000
izihac_P1,2.8587e-07,0,2.85888e-07,0,2.85853e-07,7.10543e-15,-0.0001458467,,-0.0003069119,0.0000000000,-0.0000018845,0.0000000000
ijiciq_P1_charged_H,2.80884e-07,1.00486e-14,2.80926e-07,1.00486e-14,2.80846e-07,7.10543e-15,-0.0003397062,,-0.0007148596,0.0000000000,-0.0000043897,0.0000000000
ijasao_P1,3.31787e-07,1.00486e-14,3.31838e-07,7.10543e-15,3.31742e-07,7.10543e-15,-0.0003438701,,-0.0007236220,0.0000000000,-0.0000044437,0.0000000000
iyihuu_P1_H,6.36336e-07,2.00972e-14,6.36401e-07,2.00972e-14,6.36279e-07,0,-0.0002264114,,-0.0004764478,0.0000000000,-0.0000029258,0.0000000000
ixosul_P1,4.18582e-07,1.00486e-14,4.18654e-07,1.00486e-14,4.18517e-07,1.42109e-14,-0.0003889075,,-0.0008183964,0.0000000000,-0.0000050255,0.0000000000
iyujao_P1_H,2.84628e-07,1.00486e-14,2.84648e-07,1.00486e-14,2.84611e-07,7.10543e-15,-0.0001520494,,-0.0003199647,0.0000000000,-0.0000019648,0.0000000000
iyuhiu_P1_H,2.95626e-07,0,2.95665e-07,7.10543e-15,2.95591e-07,7.10543e-15,-0.0002968451,,-0.0006246655,0.0000000000,-0.0000038356,0.0000000000
ipugos_P1,2.71491e-07,7.10543e-15,2.71527e-07,0,2.71459e-07,0,-0.0002934796,,-0.0006175834,0.0000000000,-0.0000037922,0.0000000000
izowaw_P1_charged_H,3.5161e-07,1.00486e-14,3.51624e-07,1.00486e-14,3.51597e-07,1.00486e-14,-0.0000929464,,-0.0001955915,0.0000000000,-0.0000012010,0.0000000000
iyacod_P1_H,3.47579e-07,0,3.47612e-07,1.00486e-14,3.4755e-07,1.00486e-14,-0.0002119919,,-0.0004461044,0.0000000000,-0.0000027394,0.0000000000
ihimap_P1,1.9628e-07,0,1.96319e-07,0,1.96245e-07,7.10543e-15,-0.0004462902,,-0.0009391495,0.0000000000,-0.0000057669,0.0000000000
ivesos_P1_charged_H,3.96491e-07,1.00486e-14,3.96563e-07,1.00486e-14,3.96427e-07,0,-0.0004076947,,-0.0008579313,0.0000000000,-0.0000052682,0.0000000000
ipaqic_P1_H,6.46709e-07,0,6.46759e-07,0,6.46664e-07,2.00972e-14,-0.0001737232,,-0.0003655739,0.0000000000,-0.0000022448,0.0000000000
ipuguy_P1,2.68829e-07,1.00486e-14,2.68864e-07,0,2.68797e-07,7.10543e-15,-0.0002931915,,-0.0006169769,0.0000000000,-0.0000037885,0.0000000000
iyicup_P1,3.95541e-07,0,3.95569e-07,1.00486e-14,3.95516e-07,0,-0.0001585866,,-0.0003337211,0.0000000000,-0.0000020494,0.0000000000
ipupoa_P1,9.93926e-07,4.01944e-14,9.9398e-07,0,9.93878e-07,2.84217e-14,-0.0001211320,,-0.0002549036,0.0000000000,-0.0000015653,0.0000000000
iwenoo_P1,3.09321e-07,0,3.09353e-07,7.10543e-15,3.09293e-07,7.10543e-15,-0.0002289821,,-0.0004818584,0.0000000000,-0.0000029586,0.0000000000
iwepij_P1_H,2.98701e-07,7.10543e-15,2.98739e-07,0,2.98668e-07,0,-0.0002803045,,-0.0005898581,0.0000000000,-0.0000036221,0.0000000000
ixuquo_P1,3.33931e-07,1.00486e-14,3.33947e-07,7.10543e-15,3.33917e-07,7.10543e-15,-0.0001044362,,-0.0002197693,0.0000000000,-0.0000013499,0.0000000000
ijejep_P1_charged_H,6.1597e-07,1.42109e-14,6.15997e-07,1.42109e-14,6.15946e-07,1.42109e-14,-0.0000980484,,-0.0002063279,0.0000000000,-0.0000012669,0.0000000000
ipihum_P1,3.06388e-07,1.00486e-14,3.06414e-07,0,3.06366e-07,1.00486e-14,-0.0001868715,,-0.0003932424,0.0000000000,-0.0000024148,0.0000000000
ikozoz_P1,3.1977e-07,1.00486e-14,3.19813e-07,1.2307e-14,3.19732e-07,0,-0.0002986366,,-0.0006284352,0.0000000000,-0.0000038586,0.0000000000
iviwes_P1,3.10685e-07,7.10543e-15,3.10729e-07,1.00486e-14,3.10645e-07,7.10543e-15,-0.0003194292,,-0.0006721905,0.0000000000,-0.0000041274,0.0000000000
inirii_P1_H,1.64922e-07,3.55271e-15,1.64934e-07,5.0243e-15,1.64912e-07,3.55271e-15,-0.0001565670,,-0.0003294710,0.0000000000,-0.0000020234,0.0000000000
isacen_P1_charged,5.00125e-07,1.42109e-14,5.00198e-07,1.42109e-14,5.0006e-07,2.00972e-14,-0.0003260244,,-0.0006860685,0.0000000000,-0.0000042129,0.0000000000
ikoxak_P1,4.47786e-07,1.42109e-14,4.47807e-07,1.00486e-14,4.47768e-07,1.42109e-14,-0.0001038950,,-0.0002186306,0.0000000000,-0.0000013420,0.0000000000
ixejom_P1_H,4.65589e-07,1.00486e-14,4.65679e-07,1.00486e-14,4.65509e-07,1.00486e-14,-0.0004316753,,-0.0009083948,0.0000000000,-0.0000055780,0.0000000000
iwexam_P1_H,4.68468e-07,1.00486e-14,4.68515e-07,0,4.68426e-07,1.42109e-14,-0.0002253338,,-0.0004741803,0.0000000000,-0.0000029117,0.0000000000
ixasos_P1,7.9512e-07,2.00972e-14,7.95159e-07,2.00972e-14,7.95085e-07,0,-0.0001104490,,-0.0002324230,0.0000000000,-0.0000014273,0.0000000000
ikopef_P1_charged,3.12385e-07,7.10543e-15,3.12439e-07,7.10543e-15,3.12337e-07,7.10543e-15,-0.0003868845,,-0.0008141393,0.0000000000,-0.0000049993,0.0000000000
iwevaj_P1_H,5.57954e-07,1.42109e-14,5.58015e-07,1.42109e-14,5.57898e-07,0,-0.0002478026,,-0.0005214628,0.0000000000,-0.0000032021,0.0000000000
ijasao01_P1,3.31787e-07,7.10543e-15,3.31838e-07,7.10543e-15,3.31742e-07,1.00486e-14,-0.0003438701,,-0.0007236220,0.0000000000,-0.0000044437,0.0000000000
imixim_P1_charged,3.02661e-07,0,3.02699e-07,1.00486e-14,3.02627e-07,7.10543e-15,-0.0002805770,,-0.0005904315,0.0000000000,-0.0000036256,0.0000000000
ixurez_P1,3.45248e-07,1.00486e-14,3.45275e-07,1.00486e-14,3.45224e-07,1.00486e-14,-0.0001735518,,-0.0003652140,0.0000000000,-0.0000022423,0.0000000000
iniqon_P1,2.8867e-07,1.00486e-14,2.88724e-07,7.10543e-15,2.88621e-07,0,-0.0004231387,,-0.0008904303,0.0000000000,-0.0000054678,0.0000000000
iyovea02_P1,3.13983e-07,1.00486e-14,3.14017e-07,7.10543e-15,3.13952e-07,7.10543e-15,-0.0002447376,,-0.0005150129,0.0000000000,-0.0000031624,0.0000000000
ipocey_P1_charged_H,1.75417e-07,0,1.7544e-07,0,1.75398e-07,0,-0.0002836978,,-0.0005969988,0.0000000000,-0.0000036659,0.0000000000
jutcim_P1_H,5.30094e-07,0,5.30125e-07,1.42109e-14,5.30067e-07,2.00972e-14,-0.0001291798,,-0.0002718392,0.0000000000,-0.0000016692,0.0000000000
jutzeg_P1_charged_H,8.81468e-07,2.00972e-14,8.81521e-07,2.00972e-14,8.8142e-07,2.00972e-14,-0.0001351368,,-0.0002843749,0.0000000000,-0.0000017463,0.0000000000
joztie_P1_charged,2.57407e-07,0,2.57429e-07,1.00486e-14,2.57387e-07,7.10543e-15,-0.0001941149,,-0.0004084850,0.0000000000,-0.0000025082,0.0000000000
juwsur_P1,2.10082e-07,5.0243e-15,2.10103e-07,0,2.10063e-07,5.0243e-15,-0.0002288083,,-0.0004814918,0.0000000000,-0.0000029570,0.0000000000
jixbuq_P1_charged,5.59969e-07,2.00972e-14,5.6001e-07,1.42109e-14,5.59932e-07,1.42109e-14,-0.0001656853,,-0.0003486595,0.0000000000,-0.0000021408,0.0000000000
jehboq_P1,1.19839e-06,2.84217e-14,1.19851e-06,0,1.19828e-06,4.01944e-14,-0.0002269951,,-0.0004776766,0.0000000000,-0.0000029332,0.0000000000
jizjin_P1,3.83083e-07,1.00486e-14,3.83118e-07,1.00486e-14,3.83053e-07,0,-0.0002020265,,-0.0004251346,0.0000000000,-0.0000026106,0.0000000000
jatyuc_P1,3.52679e-07,0,3.52719e-07,0,3.52642e-07,1.00486e-14,-0.0002601533,,-0.0005474529,0.0000000000,-0.0000033616,0.0000000000
jellar04_P1,3.6988e-07,0,3.69898e-07,1.00486e-14,3.69865e-07,0,-0.0001063028,,-0.0002236993,0.0000000000,-0.0000013732,0.0000000000
kabjoq_P1_H,3.77643e-07,0,3.77685e-07,1.00486e-14,3.77605e-07,1.42109e-14,-0.0002501051,,-0.0005263079,0.0000000000,-0.0000032317,0.0000000000
japnoh_P1,3.92786e-07,0,3.92821e-07,0,3.92754e-07,0,-0.0002003112,,-0.0004215245,0.0000000000,-0.0000025886,0.0000000000
jawxen01_P1,3.20749e-07,1.2307e-14,3.20781e-07,1.00486e-14,3.2072e-07,0,-0.0002223822,,-0.0004679698,0.0000000000,-0.0000028737,0.0000000000
jifgaj_P1,2.57456e-07,7.10543e-15,2.57485e-07,7.10543e-15,2.5743e-07,0,-0.0002551765,,-0.0005369800,0.0000000000,-0.0000032972,0.0000000000
jewxer_P1_H,3.57452e-07,0,3.575e-07,1.00486e-14,3.57408e-07,1.00486e-14,-0.0003058563,,-0.0006436280,0.0000000000,-0.0000039522,0.0000000000
jebwev_P1_charged_H,3.38724e-07,1.00486e-14,3.38754e-07,1.00486e-14,3.38698e-07,0,-0.0001977486,,-0.0004161321,0.0000000000,-0.0000025552,0.0000000000
juxsec_P1_charged,3.13874e-07,0,3.1391e-07,7.10543e-15,3.13843e-07,7.10543e-15,-0.0002538621,,-0.0005342145,0.0000000000,-0.0000032803,0.0000000000
jepwin01_P1,3.24301e-07,1.00486e-14,3.24335e-07,7.10543e-15,3.24271e-07,7.10543e-15,-0.0002336519,,-0.0004916846,0.0000000000,-0.0000030195,0.0000000000
jomzix_P1_H,5.64826e-07,1.42109e-14,5.64903e-07,0,5.64757e-07,1.42109e-14,-0.0003065453,,-0.0006450778,0.0000000000,-0.0000039611,0.0000000000
juxfal_P1,2.03267e-07,7.10543e-15,2.03289e-07,5.0243e-15,2.03249e-07,0,-0.0002324546,,-0.0004891650,0.0000000000,-0.0000030040,0.0000000000
jenket_P1_H,5.62138e-07,1.42109e-14,5.62176e-07,2.00972e-14,5.62104e-07,1.42109e-14,-0.0001515631,,-0.0003189409,0.0000000000,-0.0000019584,0.0000000000
joykuf_P1,3.62524e-07,0,3.62551e-07,0,3.625e-07,1.00486e-14,-0.0001655142,,-0.0003482992,0.0000000000,-0.0000021391,0.0000000000
joxmug_P1,3.10782e-07,1.00486e-14,3.10821e-07,0,3.10748e-07,7.10543e-15,-0.0002798480,,-0.0005888977,0.0000000000,-0.0000036161,0.0000000000
jisrub_P1,6.19812e-07,0,6.19871e-07,1.42109e-14,6.19759e-07,2.00972e-14,-0.0002141746,,-0.0004506979,0.0000000000,-0.0000027672,0.0000000000
juhnil_P1,3.46055e-07,1.00486e-14,3.46073e-07,0,3.46039e-07,1.00486e-14,-0.0001178429,,-0.0002479826,0.0000000000,-0.0000015227,0.0000000000
jenrom_P1,5.61711e-07,1.42109e-14,5.61744e-07,0,5.61682e-07,0,-0.0001310542,,-0.0002757834,0.0000000000,-0.0000016931,0.0000000000
joxner_P1,2.24727e-07,7.10543e-15,2.24736e-07,7.10543e-15,2.2472e-07,7.10543e-15,-0.0000853267,,-0.0001795566,0.0000000000,-0.0000011025,0.0000000000
jedvew_P1,4.50807e-07,0,4.50837e-07,1.00486e-14,4.50779e-07,1.00486e-14,-0.0001518184,,-0.0003194788,0.0000000000,-0.0000019618,0.0000000000
kaccea_P1_charged,3.81234e-07,1.00486e-14,3.81266e-07,1.00486e-14,3.81206e-07,0,-0.0001858407,,-0.0003910733,0.0000000000,-0.0000024015,0.0000000000
jovxup_P1,4.80032e-07,1.42109e-14,4.80076e-07,1.42109e-14,4.79994e-07,0,-0.0002030244,,-0.0004272339,0.0000000000,-0.0000026234,0.0000000000
jamdek_P1_charged,3.62124e-07,1.00486e-14,3.6219e-07,1.00486e-14,3.62065e-07,0,-0.0004114720,,-0.0008658797,0.0000000000,-0.0000053169,0.0000000000
juxsig_P1_charged,3.15808e-07,0,3.15844e-07,0,3.15777e-07,7.10543e-15,-0.0002523077,,-0.0005309428,0.0000000000,-0.0000032602,0.0000000000
kabpiq_P1_charged,5.02885e-07,0,5.02908e-07,0,5.02864e-07,0,-0.0001045755,,-0.0002200633,0.0000000000,-0.0000013516,0.0000000000
jujmos_P1,4.02102e-07,0,4.02118e-07,1.00486e-14,4.02088e-07,0,-0.0000885877,,-0.0001864197,0.0000000000,-0.0000011446,0.0000000000
jiysui_P1_H,3.41022e-07,1.00486e-14,3.41041e-07,1.00486e-14,3.41004e-07,1.42109e-14,-0.0001267251,,-0.0002666733,0.0000000000,-0.0000016382,0.0000000000
jatyow_P1,7.01108e-07,0,7.01152e-07,2.00972e-14,7.01069e-07,2.00972e-14,-0.0001405386,,-0.0002957417,0.0000000000,-0.0000018162,0.0000000000
jisrov_P1,6.13595e-07,1.42109e-14,6.13654e-07,1.42109e-14,6.13542e-07,1.42109e-14,-0.0002152035,,-0.0004528633,0.0000000000,-0.0000027806,0.0000000000
jaxzug_P1,3.89381e-07,1.00486e-14,3.89455e-07,1.00486e-14,3.89315e-07,1.42109e-14,-0.0004247111,,-0.0008937398,0.0000000000,-0.0000054881,0.0000000000
jodgiu_P1,4.36084e-07,0,4.36113e-07,1.42109e-14,4.36059e-07,0,-0.0001460298,,-0.0003072982,0.0000000000,-0.0000018871,0.0000000000
jejwif_P1_H,4.71839e-07,1.42109e-14,4.71916e-07,0,4.71771e-07,0,-0.0003642201,,-0.0007664454,0.0000000000,-0.0000047063,0.0000000000
joqqaj_P1_charged,3.14588e-07,0,3.14618e-07,1.00486e-14,3.14561e-07,1.00486e-14,-0.0002156739,,-0.0004538536,0.0000000000,-0.0000027867,0.0000000000
jellar06_P1,3.7909e-07,1.42109e-14,3.79107e-07,0,3.79074e-07,1.00486e-14,-0.0001037209,,-0.0002182646,0.0000000000,-0.0000013403,0.0000000000
jamtez_P1,4.44229e-07,1.42109e-14,4.4425e-07,1.00486e-14,4.4421e-07,1.00486e-14,-0.0001076205,,-0.0002264710,0.0000000000,-0.0000013905,0.0000000000
juymau_P1_charged,2.91676e-07,0,2.91706e-07,7.10543e-15,2.91649e-07,0,-0.0002321395,,-0.0004885020,0.0000000000,-0.0000029998,0.0000000000
jehjue_P1,3.8969e-07,1.00486e-14,3.89735e-07,1.00486e-14,3.8965e-07,1.00486e-14,-0.0002571817,,-0.0005411998,0.0000000000,-0.0000033233,0.0000000000
jenqec_P1_H,4.90536e-07,0,4.90601e-07,0,4.90478e-07,1.42109e-14,-0.0002973985,,-0.0006258302,0.0000000000,-0.0000038432,0.0000000000
jedvog_P1,4.01799e-07,0,4.0185e-07,1.00486e-14,4.01754e-07,1.00486e-14,-0.0002810306,,-0.0005913860,0.0000000000,-0.0000036315,0.0000000000
jorlej_P1,4.21087e-07,1.00486e-14,4.21121e-07,1.00486e-14,4.21057e-07,1.00486e-14,-0.0001795365,,-0.0003778062,0.0000000000,-0.0000023199,0.0000000000
jefwuq_P1_H,1.28136e-07,3.55271e-15,1.2815e-07,3.55271e-15,1.28124e-07,5.0243e-15,-0.0002416079,,-0.0005084270,0.0000000000,-0.0000031217,0.0000000000
jamdag_P1_charged,3.63255e-07,0,3.63322e-07,1.42109e-14,3.63196e-07,1.00486e-14,-0.0004114625,,-0.0008658602,0.0000000000,-0.0000053168,0.0000000000
